longitude,latitude,age_myr,bathymetry_m
-145.4255319148936,-61.82857142857143,13.03,-3690.0
-143.93617021276594,-61.82857142857143,15.28,-3894.0
-142.4468085106383,-61.82857142857143,17.375,-3937.0
-140.95744680851064,-61.82857142857143,19.52,-4048.0
-139.46808510638297,-61.82857142857143,22.38,-4093.0
-137.9787234042553,-61.82857142857143,25.28,-4220.0
-136.48936170212767,-61.82857142857143,28.06,-4388.0
-135.0,-61.82857142857143,30.71,-4503.0
-133.51063829787233,-61.82857142857143,33.59,-4557.0
-132.02127659574467,-61.82857142857143,36.36,-4693.0
-130.53191489361703,-61.82857142857143,39.08,-4652.0
-129.04255319148936,-61.82857142857143,41.46,-4628.0
-127.5531914893617,-61.82857142857143,44.105,-4803.0
-126.06382978723404,-61.82857142857143,46.58,-4966.0
-124.57446808510639,-61.82857142857143,49.37,-5078.0
-123.08510638297872,-61.82857142857143,52.28,-5139.5
-121.59574468085106,-61.82857142857143,50.47,-5089.0
-120.1063829787234,-61.82857142857143,47.65,-5006.0
-118.61702127659575,-61.82857142857143,49.07,-4963.0
-117.12765957446808,-61.82857142857143,50.93,-5064.0
-115.63829787234042,-61.82857142857143,53.08,-5101.0
-114.14893617021276,-61.82857142857143,55.415,-5151.0
-112.65957446808511,-61.82857142857143,57.54,-5161.0
-111.17021276595744,-61.82857142857143,59.4,-5180.0
-109.68085106382978,-61.82857142857143,61.06,-5182.0
-108.19148936170212,-61.82857142857143,61.87,-5161.0
-106.70212765957447,-61.82857142857143,62.69,-5080.0
-105.2127659574468,-61.82857142857143,63.8,-5074.0
-103.72340425531915,-61.82857142857143,64.06,-5063.0
-102.23404255319149,-61.82857142857143,61.38,-5010.0
-100.74468085106383,-61.82857142857143,60.81,-5045.0
-169.25531914893617,-60.34285714285715,22.325,-3951.0
-167.7659574468085,-60.34285714285715,18.73,-4132.0
-166.27659574468086,-60.34285714285715,19.75,-4176.0
-164.7872340425532,-60.34285714285715,22.555,-4053.0
-163.29787234042553,-60.34285714285715,20.09,-3856.0
-161.80851063829786,-60.34285714285715,16.915,-3846.0
-160.31914893617022,-60.34285714285715,13.809999,-3600.0
-158.82978723404256,-60.34285714285715,10.785,-3509.0
-157.3404255319149,-60.34285714285715,8.22,-3460.0
-155.85106382978722,-60.34285714285715,5.8450003,-3363.0
-154.36170212765958,-60.34285714285715,3.3249998,-2970.0
-152.87234042553192,-60.34285714285715,0.90999997,-2711.0
-151.38297872340425,-60.34285714285715,1.57,-2829.0
-149.89361702127658,-60.34285714285715,3.6550002,-3005.0
-148.40425531914894,-60.34285714285715,5.525,-3109.0
-146.91489361702128,-60.34285714285715,7.0600004,-3370.5
-145.4255319148936,-60.34285714285715,9.165,-3429.0
-143.93617021276594,-60.34285714285715,11.565001,-3541.0
-142.4468085106383,-60.34285714285715,14.045,-3643.0
-140.95744680851064,-60.34285714285715,16.51,-3742.0
-139.46808510638297,-60.34285714285715,19.05,-3866.0
-137.9787234042553,-60.34285714285715,21.75,-4037.0
-136.48936170212767,-60.34285714285715,24.345001,-4172.0
-135.0,-60.34285714285715,26.855,-4282.0
-133.51063829787233,-60.34285714285715,29.2,-4285.0
-132.02127659574467,-60.34285714285715,31.595001,-4373.0
-130.53191489361703,-60.34285714285715,34.275,-4343.0
-129.04255319148936,-60.34285714285715,37.485,-4376.0
-127.5531914893617,-60.34285714285715,40.65,-4428.0
-126.06382978723404,-60.34285714285715,42.335,-4592.0
-124.57446808510639,-60.34285714285715,38.42,-4659.0
-123.08510638297872,-60.34285714285715,35.92,-4681.5
-121.59574468085106,-60.34285714285715,38.285,-4723.0
-120.1063829787234,-60.34285714285715,40.88,-4759.0
-118.61702127659575,-60.34285714285715,44.120003,-4898.0
-117.12765957446808,-60.34285714285715,47.405,-4926.0
-115.63829787234042,-60.34285714285715,49.67,-5082.0
-114.14893617021276,-60.34285714285715,52.09,-5128.0
-112.65957446808511,-60.34285714285715,54.65,-5150.0
-111.17021276595744,-60.34285714285715,56.684998,-5151.0
-109.68085106382978,-60.34285714285715,58.095,-5172.0
-108.19148936170212,-60.34285714285715,59.184998,-5095.0
-106.70212765957447,-60.34285714285715,49.165,-4852.0
-105.2127659574468,-60.34285714285715,50.239998,-4987.0
-103.72340425531915,-60.34285714285715,52.54,-5049.0
-102.23404255319149,-60.34285714285715,53.005,-5196.0
-100.74468085106383,-60.34285714285715,45.465,-5087.0
-169.25531914893617,-58.85714285714286,36.11,-4647.0
-167.7659574468085,-58.85714285714286,31.88,-4481.0
-166.27659574468086,-58.85714285714286,29.35,-4500.0
-164.7872340425532,-58.85714285714286,26.57,-4529.0
-163.29787234042553,-58.85714285714286,23.68,-4486.0
-161.80851063829786,-58.85714285714286,20.75,-4349.0
-160.31914893617022,-58.85714285714286,17.63,-3970.0
-158.82978723404256,-58.85714285714286,14.98,-3857.0
-157.3404255319149,-58.85714285714286,12.13,-3674.0
-155.85106382978722,-58.85714285714286,9.34,-3580.0
-154.36170212765958,-58.85714285714286,6.94,-3281.0
-152.87234042553192,-58.85714285714286,4.94,-3006.0
-151.38297872340425,-58.85714285714286,3.32,-2900.0
-149.89361702127658,-58.85714285714286,1.13,-2717.0
-148.40425531914894,-58.85714285714286,1.47,-2818.0
-146.91489361702128,-58.85714285714286,4.02,-3003.0
-145.4255319148936,-58.85714285714286,6.39,-3164.0
-143.93617021276594,-58.85714285714286,8.66,-3325.0
-142.4468085106383,-58.85714285714286,11.085,-3454.0
-140.95744680851064,-58.85714285714286,13.63,-3605.0
-139.46808510638297,-58.85714285714286,16.16,-3766.0
-137.9787234042553,-58.85714285714286,18.69,-3756.0
-136.48936170212767,-58.85714285714286,21.2,-3876.0
-135.0,-58.85714285714286,23.61,-3630.0
-133.51063829787233,-58.85714285714286,25.66,-3901.0
-132.02127659574467,-58.85714285714286,26.13,-3917.0
-130.53191489361703,-58.85714285714286,19.95,-3920.0
-129.04255319148936,-58.85714285714286,22.13,-4005.0
-127.5531914893617,-58.85714285714286,24.46,-4117.0
-126.06382978723404,-58.85714285714286,26.76,-4264.0
-124.57446808510639,-58.85714285714286,29.12,-4355.0
-123.08510638297872,-58.85714285714286,31.29,-4484.0
-121.59574468085106,-58.85714285714286,34.01,-4597.0
-120.1063829787234,-58.85714285714286,36.36,-4538.0
-118.61702127659575,-58.85714285714286,38.6,-4666.0
-117.12765957446808,-58.85714285714286,41.06,-4689.0
-115.63829787234042,-58.85714285714286,44.4,-4815.0
-114.14893617021276,-58.85714285714286,47.665,-5168.0
-112.65957446808511,-58.85714285714286,50.04,-5180.0
-111.17021276595744,-58.85714285714286,37.01,-4879.0
-109.68085106382978,-58.85714285714286,38.38,-4804.0
-108.19148936170212,-58.85714285714286,40.0,-4836.0
-106.70212765957447,-58.85714285714286,36.86,-4842.0
-105.2127659574468,-58.85714285714286,33.9,-4648.0
-103.72340425531915,-58.85714285714286,35.79,-4558.0
-102.23404255319149,-58.85714285714286,37.87,-4612.0
-100.74468085106383,-58.85714285714286,39.92,-4817.0
-169.25531914893617,-57.371428571428574,42.57,-4684.0
-167.7659574468085,-57.371428571428574,37.2,-4648.0
-166.27659574468086,-57.371428571428574,34.3,-4671.0
-164.7872340425532,-57.371428571428574,31.44,-4722.0
-163.29787234042553,-57.371428571428574,28.84,-4431.0
-161.80851063829786,-57.371428571428574,26.66,-4262.0
-160.31914893617022,-57.371428571428574,24.37,-4045.0
-158.82978723404256,-57.371428571428574,21.68,-3861.0
-157.3404255319149,-57.371428571428574,18.38,-3827.0
-155.85106382978722,-57.371428571428574,14.755,-3695.0
-154.36170212765958,-57.371428571428574,11.26,-3496.0
-152.87234042553192,-57.371428571428574,8.76,-3319.0
-151.38297872340425,-57.371428571428574,6.22,-3180.0
-149.89361702127658,-57.371428571428574,3.7,-3036.0
-148.40425531914894,-57.371428571428574,1.57,-2883.0
-146.91489361702128,-57.371428571428574,1.16,-2827.5
-145.4255319148936,-57.371428571428574,2.4,-2937.0
-143.93617021276594,-57.371428571428574,5.18,-3217.0
-142.4468085106383,-57.371428571428574,7.83,-3414.0
-140.95744680851064,-57.371428571428574,10.37,-3588.0
-139.46808510638297,-57.371428571428574,12.45,-3589.0
-137.9787234042553,-57.371428571428574,5.95,-3317.0
-136.48936170212767,-57.371428571428574,5.15,-3186.0
-135.0,-57.371428571428574,6.86,-3372.0
-133.51063829787233,-57.371428571428574,8.84,-3452.0
-132.02127659574467,-57.371428571428574,10.83,-3495.0
-130.53191489361703,-57.371428571428574,14.61,-3741.0
-129.04255319148936,-57.371428571428574,18.2,-3767.0
-127.5531914893617,-57.371428571428574,20.744999,-3990.0
-126.06382978723404,-57.371428571428574,22.93,-4023.0
-124.57446808510639,-57.371428571428574,25.34,-4043.0
-123.08510638297872,-57.371428571428574,27.62,-4227.5
-121.59574468085106,-57.371428571428574,29.66,-4392.0
-120.1063829787234,-57.371428571428574,31.29,-4393.0
-118.61702127659575,-57.371428571428574,31.95,-4552.0
-117.12765957446808,-57.371428571428574,30.93,-4384.0
-115.63829787234042,-57.371428571428574,21.68,-4171.0
-114.14893617021276,-57.371428571428574,20.125,-4117.0
-112.65957446808511,-57.371428571428574,19.37,-4294.0
-111.17021276595744,-57.371428571428574,22.08,-4321.0
-109.68085106382978,-57.371428571428574,24.2,-4316.0
-108.19148936170212,-57.371428571428574,26.49,-4406.0
-106.70212765957447,-57.371428571428574,28.99,-4524.0
-105.2127659574468,-57.371428571428574,31.34,-4573.0
-103.72340425531915,-57.371428571428574,33.59,-4559.0
-102.23404255319149,-57.371428571428574,35.63,-4372.0
-100.74468085106383,-57.371428571428574,37.25,-4419.0
-169.25531914893617,-55.885714285714286,46.95,-4863.0
-167.7659574468085,-55.885714285714286,43.07,-4787.0
-166.27659574468086,-55.885714285714286,42.91,-4691.0
-164.7872340425532,-55.885714285714286,39.82,-4699.0
-163.29787234042553,-55.885714285714286,33.9,-4580.0
-161.80851063829786,-55.885714285714286,31.05,-4332.0
-160.31914893617022,-55.885714285714286,28.26,-4249.0
-158.82978723404256,-55.885714285714286,25.36,-4186.0
-157.3404255319149,-55.885714285714286,22.38,-3921.0
-155.85106382978722,-55.885714285714286,19.295,-3772.0
-154.36170212765958,-55.885714285714286,15.71,-3633.0
-152.87234042553192,-55.885714285714286,12.01,-3458.0
-151.38297872340425,-55.885714285714286,9.44,-3538.0
-149.89361702127658,-55.885714285714286,7.26,-3391.0
-148.40425531914894,-55.885714285714286,4.96,-3264.0
-146.91489361702128,-55.885714285714286,2.76,-3040.0
-145.4255319148936,-55.885714285714286,1.29,-2834.0
-143.93617021276594,-55.885714285714286,7.51,-3512.0
-142.4468085106383,-55.885714285714286,7.7,-3374.0
-140.95744680851064,-55.885714285714286,5.05,-3329.0
-139.46808510638297,-55.885714285714286,1.84,-2928.0
-137.9787234042553,-55.885714285714286,0.91,-2662.0
-136.48936170212767,-55.885714285714286,2.91,-2864.0
-135.0,-55.885714285714286,4.94,-3153.0
-133.51063829787233,-55.885714285714286,6.94,-3284.0
-132.02127659574467,-55.885714285714286,8.89,-3497.0
-130.53191489361703,-55.885714285714286,10.96,-3638.0
-129.04255319148936,-55.885714285714286,14.33,-3870.0
-127.5531914893617,-55.885714285714286,17.465,-3910.0
-126.06382978723404,-55.885714285714286,20.18,-3957.0
-124.57446808510639,-55.885714285714286,12.14,-3625.0
-123.08510638297872,-55.885714285714286,6.05,-3458.5
-121.59574468085106,-55.885714285714286,3.17,-2883.0
-120.1063829787234,-55.885714285714286,2.72,-2981.0
-118.61702127659575,-55.885714285714286,4.63,-3250.0
-117.12765957446808,-55.885714285714286,6.62,-3454.0
-115.63829787234042,-55.885714285714286,8.67,-3569.0
-114.14893617021276,-55.885714285714286,10.69,-3769.0
-112.65957446808511,-55.885714285714286,14.8,-3739.0
-111.17021276595744,-55.885714285714286,19.06,-3821.0
-109.68085106382978,-55.885714285714286,20.61,-3985.0
-108.19148936170212,-55.885714285714286,20.68,-4136.0
-106.70212765957447,-55.885714285714286,23.18,-4199.0
-105.2127659574468,-55.885714285714286,25.75,-4375.0
-103.72340425531915,-55.885714285714286,28.3,-4455.0
-102.23404255319149,-55.885714285714286,30.97,-4467.0
-100.74468085106383,-55.885714285714286,33.64,-4432.0
-169.25531914893617,-54.4,57.92,-4987.0
-167.7659574468085,-54.4,56.52,-4888.0
-166.27659574468086,-54.4,49.7,-4918.0
-164.7872340425532,-54.4,45.29,-4898.0
-163.29787234042553,-54.4,41.87,-4753.0
-161.80851063829786,-54.4,37.1,-4566.0
-160.31914893617022,-54.4,32.68,-4500.0
-158.82978723404256,-54.4,29.56,-4319.0
-157.3404255319149,-54.4,26.45,-4148.0
-155.85106382978722,-54.4,23.325,-3949.0
-154.36170212765958,-54.4,20.01,-3817.0
-152.87234042553192,-54.4,16.43,-3851.0
-151.38297872340425,-54.4,13.16,-3856.0
-149.89361702127658,-54.4,15.3,-3875.0
-148.40425531914894,-54.4,20.86,-3945.0
-146.91489361702128,-54.4,18.41,-3925.5
-145.4255319148936,-54.4,15.98,-3742.0
-143.93617021276594,-54.4,13.54,-3741.0
-142.4468085106383,-54.4,11.205,-3690.0
-140.95744680851064,-54.4,8.19,-3270.0
-139.46808510638297,-54.4,4.86,-2738.0
-137.9787234042553,-54.4,1.68,-2644.0
-136.48936170212767,-54.4,1.81,-2837.0
-135.0,-54.4,2.54,-2788.0
-133.51063829787233,-54.4,4.43,-3158.0
-132.02127659574467,-54.4,7.95,-3602.0
-130.53191489361703,-54.4,10.98,-3913.0
-129.04255319148936,-54.4,14.69,-3916.0
-127.5531914893617,-54.4,12.995,-3621.0
-126.06382978723404,-54.4,10.88,-3533.0
-124.57446808510639,-54.4,7.93,-3293.0
-123.08510638297872,-54.4,4.94,-3108.0
-121.59574468085106,-54.4,2.11,-2910.0
