longitude,latitude,age_myr,bathymetry_m
-18.25,-6.75,36.555,-4308.5
-17.75,-6.75,34.050003,-4194.5
-17.25,-6.75,31.695,-4174.5
-16.75,-6.75,29.28,-3987.0
-16.25,-6.75,26.335,-3813.0
-15.75,-6.75,23.55,-3773.0
-15.25,-6.75,20.85,-3773.0
-14.75,-6.75,18.425,-3796.5
-14.25,-6.75,16.26,-3582.0
-13.75,-6.75,13.525,-3391.5
-13.25,-6.75,11.02,-3133.0
-12.75,-6.75,8.58,-3163.5
-12.25,-6.75,6.05,-3075.0
-11.75,-6.75,3.2,-2916.0
-11.25,-6.75,1.56,-3254.0
-10.75,-6.75,8.940001,-3686.5
-10.25,-6.75,18.765,-3659.0
-9.75,-6.75,22.355,-3772.5
-9.25,-6.75,24.535,-3977.0
-8.75,-6.75,26.84,-3877.0
-8.25,-6.75,29.445,-4164.0
-7.75,-6.75,31.855,-4325.5
-7.25,-6.75,34.4,-4518.5
-6.75,-6.75,36.71,-4588.0
-6.25,-6.75,38.94,-4372.0
-5.75,-6.75,41.77,-4694.0
-5.25,-6.75,44.97,-4693.0
-4.75,-6.75,48.2,-4700.0
-4.25,-6.75,50.915,-4543.0
-3.75,-6.75,53.675,-4442.5
-3.25,-6.75,56.975,-4438.5
-2.75,-6.75,61.52,-4528.5
-2.25,-6.75,66.14,-4415.0
-1.75,-6.75,68.805,-4395.0
-1.25,-6.75,70.59,-4363.5
-0.75,-6.75,72.61,-4108.0
-0.25,-6.75,74.62,-3595.0
-24.75,-6.25,68.07,-5619.0
-24.25,-6.25,65.47,-5512.0
-23.75,-6.25,62.96,-5583.0
-23.25,-6.25,60.71,-5377.5
-22.75,-6.25,58.515,-5365.5
-22.25,-6.25,55.805,-5081.5
-21.75,-6.25,53.315,-4964.5
-21.25,-6.25,51.035,-4968.5
-20.75,-6.25,48.23,-4800.0
-20.25,-6.25,45.705,-4911.5
-19.75,-6.25,43.34,-4909.0
-19.25,-6.25,40.82,-4424.0
-18.75,-6.25,38.52,-4361.0
-18.25,-6.25,36.059998,-4319.5
-17.75,-6.25,33.595,-4231.0
-17.25,-6.25,31.105,-3972.0
-16.75,-6.25,28.654999,-4063.0
-16.25,-6.25,25.79,-4028.0
-15.75,-6.25,23.0,-4001.0
-15.25,-6.25,20.29,-3925.0
-14.75,-6.25,17.8,-3814.5
-14.25,-6.25,15.41,-3780.0
-13.75,-6.25,13.16,-3536.0
-13.25,-6.25,10.8,-3365.0
-12.75,-6.25,8.434999,-3173.0
-12.25,-6.25,5.645,-3076.5
-11.75,-6.25,2.72,-2764.0
-11.25,-6.25,0.83,-2611.0
-10.75,-6.25,3.835,-3048.5
-10.25,-6.25,7.715,-3261.0
-9.75,-6.25,11.275,-3630.0
-9.25,-6.25,14.13,-3695.0
-8.75,-6.25,17.64,-4285.0
-8.25,-6.25,23.53,-4319.0
-7.75,-6.25,30.925,-4554.5
-7.25,-6.25,33.835,-4507.0
-6.75,-6.25,36.620003,-4524.5
-6.25,-6.25,39.379997,-4199.5
-5.75,-6.25,42.3,-4703.0
-5.25,-6.25,45.57,-4921.0
-4.75,-6.25,48.73,-4906.0
-4.25,-6.25,51.445,-4811.0
-3.75,-6.25,54.195,-4861.5
-3.25,-6.25,57.89,-4641.0
-2.75,-6.25,61.98,-4511.0
-2.25,-6.25,66.665,-4438.0
-1.75,-6.25,69.494995,-4261.0
-1.25,-6.25,71.35,-4176.5
-0.75,-6.25,73.57,-4076.0
-0.25,-6.25,75.25,-4037.0
-24.75,-5.75,67.61,-5406.0
-24.25,-5.75,65.195,-5320.0
-23.75,-5.75,62.895,-5328.0
-23.25,-5.75,60.489998,-5332.5
-22.75,-5.75,57.595,-5176.5
-22.25,-5.75,54.94,-5039.0
-21.75,-5.75,52.684998,-5060.5
-21.25,-5.75,50.16,-5052.0
-20.75,-5.75,47.425003,-4891.5
-20.25,-5.75,45.114998,-4888.5
-19.75,-5.75,42.835,-4776.5
-19.25,-5.75,39.975,-4506.5
-18.75,-5.75,37.690002,-4438.0
-18.25,-5.75,35.434998,-4312.5
-17.75,-5.75,32.99,-4067.0
-17.25,-5.75,30.545,-4021.0
-16.75,-5.75,28.01,-3762.5
-16.25,-5.75,25.11,-3757.0
-15.75,-5.75,22.385,-3720.5
-15.25,-5.75,19.665,-3696.0
-14.75,-5.75,17.34,-3924.5
-14.25,-5.75,14.99,-3788.0
-13.75,-5.75,12.15,-3565.5
-13.25,-5.75,9.49,-3382.0
-12.75,-5.75,7.2799997,-3294.5
-12.25,-5.75,5.26,-3241.0
-11.75,-5.75,3.12,-2801.0
-11.25,-5.75,0.99,-2789.0
-10.75,-5.75,3.62,-2953.0
-10.25,-5.75,8.085,-3307.0
-9.75,-5.75,11.68,-3444.0
-9.25,-5.75,14.129999,-3519.5
-8.75,-5.75,16.515,-3635.0
-8.25,-5.75,19.325,-3793.0
-7.75,-5.75,21.95,-4184.0
-7.25,-5.75,24.33,-4223.0
-6.75,-5.75,27.07,-4594.0
-6.25,-5.75,32.135002,-4674.5
-5.75,-5.75,37.23,-4569.0
-5.25,-5.75,44.96,-5020.5
-4.75,-5.75,49.055,-4867.0
-4.25,-5.75,51.97,-4991.0
-3.75,-5.75,54.755,-5044.0
-3.25,-5.75,58.135002,-4815.5
-2.75,-5.75,62.885002,-4582.5
-2.25,-5.75,67.7,-4520.0
-1.75,-5.75,69.755005,-4451.0
-1.25,-5.75,71.42,-4308.0
-0.75,-5.75,73.64,-4112.0
-0.25,-5.75,75.5,-3745.5
-24.75,-5.25,67.26,-5406.0
-24.25,-5.25,64.89,-5300.0
-23.75,-5.25,62.11,-5277.0
-23.25,-5.25,59.565002,-5259.0
-22.75,-5.25,57.3,-5182.0
-22.25,-5.25,54.935,-5256.5
-21.75,-5.25,52.425,-5178.0
-21.25,-5.25,49.83,-5113.0
-20.75,-5.25,47.305,-5037.0
-20.25,-5.25,44.79,-4929.5
-19.75,-5.25,42.05,-4664.0
-19.25,-5.25,39.28,-4574.5
-18.75,-5.25,37.269997,-4485.0
-18.25,-5.25,34.975,-4334.0
-17.75,-5.25,32.27,-4144.0
-17.25,-5.25,29.779999,-3779.5
-16.75,-5.25,27.380001,-3911.5
-16.25,-5.25,24.57,-3862.0
-15.75,-5.25,21.75,-3883.0
-15.25,-5.25,18.849998,-3739.0
-14.75,-5.25,16.215,-3688.0
-14.25,-5.25,14.035,-3565.5
-13.75,-5.25,11.8,-3375.0
-13.25,-5.25,8.98,-3124.0
-12.75,-5.25,5.98,-3279.0
-12.25,-5.25,3.705,-3389.0
-11.75,-5.25,1.415,-2891.0
-11.25,-5.25,1.615,-3103.5
-10.75,-5.25,5.33,-3301.5
-10.25,-5.25,9.16,-3378.5
-9.75,-5.25,12.469999,-3553.0
-9.25,-5.25,14.889999,-3575.5
-8.75,-5.25,17.28,-3807.0
-8.25,-5.25,20.11,-3878.0
-7.75,-5.25,22.54,-4209.0
-7.25,-5.25,24.665,-4037.0
-6.75,-5.25,26.785,-4210.5
-6.25,-5.25,28.95,-4438.5
-5.75,-5.25,31.064999,-4629.5
-5.25,-5.25,33.18,-4528.0
-4.75,-5.25,36.184998,-4635.0
-4.25,-5.25,43.68,-4960.5
-3.75,-5.25,49.77,-5116.5
-3.25,-5.25,58.34,-4929.5
-2.75,-5.25,63.815002,-5033.0
-2.25,-5.25,67.985,-4860.0
-1.75,-5.25,70.104996,-4725.5
-1.25,-5.25,72.03,-4389.0
-0.75,-5.25,74.185,-4190.0
-0.25,-5.25,75.905,-3819.0
-24.75,-4.75,71.21,-5510.0
-24.25,-4.75,67.625,-5599.5
-23.75,-4.75,65.12,-5639.0
-23.25,-4.75,61.82,-5563.0
-22.75,-4.75,58.085,-5287.5
-22.25,-4.75,55.23,-5292.0
-21.75,-4.75,53.11,-5205.0
-21.25,-4.75,50.690002,-5050.0
-20.75,-4.75,48.24,-5039.0
-20.25,-4.75,45.655,-4889.0
-19.75,-4.75,43.004997,-4907.0
-19.25,-4.75,40.155,-4794.0
-18.75,-4.75,37.699997,-4486.0
-18.25,-4.75,35.440002,-4472.0
-17.75,-4.75,32.864998,-4422.0
-17.25,-4.75,29.68,-4255.5
-16.75,-4.75,26.599998,-4031.0
-16.25,-4.75,23.15,-3921.0
-15.75,-4.75,20.689999,-3779.5
-15.25,-4.75,18.42,-3696.0
-14.75,-4.75,16.02,-3792.0
-14.25,-4.75,13.62,-3725.0
-13.75,-4.75,11.065001,-3502.5
-13.25,-4.75,7.6099997,-2984.0
-12.75,-4.75,4.58,-2848.0
-12.25,-4.75,1.46,-2665.0
-11.75,-4.75,1.23,-3131.0
-11.25,-4.75,4.035,-3233.5
-10.75,-4.75,7.46,-3492.0
-10.25,-4.75,10.55,-3660.0
-9.75,-4.75,13.34,-3686.0
-9.25,-4.75,15.99,-3725.5
-8.75,-4.75,18.7,-3844.5
-8.25,-4.75,21.099998,-4036.5
-7.75,-4.75,23.125,-4002.0
-7.25,-4.75,24.98,-4014.5
-6.75,-4.75,27.305,-4142.5
-6.25,-4.75,29.46,-4340.0
-5.75,-4.75,31.77,-4384.0
-5.25,-4.75,33.95,-4530.0
-4.75,-4.75,36.33,-4632.0
-4.25,-4.75,38.440002,-4627.0
-3.75,-4.75,40.89,-4545.5
-3.25,-4.75,43.125,-4548.5
-2.75,-4.75,45.765,-4700.5
-2.25,-4.75,49.57,-4711.0
-1.75,-4.75,64.28,-4794.0
-1.25,-4.75,70.509995,-4717.0
-0.75,-4.75,74.57,-4371.0
-0.25,-4.75,76.92,-3987.0
-24.75,-4.25,71.275,-5460.0
-24.25,-4.25,69.2,-5564.0
-23.75,-4.25,66.66,-5404.0
-23.25,-4.25,62.995003,-5610.0
-22.75,-4.25,59.239998,-5275.5
-22.25,-4.25,55.335,-5248.0
-21.75,-4.25,53.055,-5192.5
-21.25,-4.25,50.39,-5213.5
-20.75,-4.25,48.025,-5062.0
-20.25,-4.25,45.31,-5057.0
-19.75,-4.25,42.125,-4973.5
-19.25,-4.25,39.15,-4676.0
-18.75,-4.25,37.025,-4609.5
-18.25,-4.25,34.985,-4427.0
-17.75,-4.25,32.66,-4413.0
-17.25,-4.25,30.05,-4371.0
-16.75,-4.25,27.175,-4276.0
-16.25,-4.25,24.21,-4037.0
-15.75,-4.25,21.68,-3837.5
-15.25,-4.25,18.92,-3830.0
-14.75,-4.25,15.77,-3744.0
-14.25,-4.25,13.11,-3709.0
-13.75,-4.25,10.42,-3545.5
-13.25,-4.25,7.42,-3259.5
-12.75,-4.25,4.7250004,-3021.5
-12.25,-4.25,1.8699999,-3138.0
-11.75,-4.25,1.675,-2891.5
-11.25,-4.25,5.285,-3221.5
-10.75,-4.25,8.6,-3490.0
-10.25,-4.25,11.45,-3661.0
-9.75,-4.25,14.2,-3765.0
-9.25,-4.25,16.595001,-3820.0
-8.75,-4.25,19.295,-4083.0
-8.25,-4.25,21.815,-4069.5
-7.75,-4.25,23.82,-4017.5
-7.25,-4.25,25.82,-4111.0
-6.75,-4.25,28.11,-4181.5
-6.25,-4.25,30.244999,-4314.5
-5.75,-4.25,32.345,-4372.0
-5.25,-4.25,34.745003,-4470.5
-4.75,-4.25,37.12,-4566.0
-4.25,-4.25,39.335,-4607.0
-3.75,-4.25,41.855,-4565.5
-3.25,-4.25,44.595,-4672.5
-2.75,-4.25,47.32,-4535.0
-2.25,-4.25,50.3,-4605.0
-1.75,-4.25,52.72,-4661.5
-1.25,-4.25,55.455,-4562.5
-0.75,-4.25,61.325,-4710.0
-0.25,-4.25,67.53,-4511.0
-24.75,-3.75,71.009995,-5505.0
-24.25,-3.75,68.875,-5355.5
-23.75,-3.75,65.58,-5104.5
-23.25,-3.75,61.75,-5313.5
-22.75,-3.75,57.36,-5318.5
-22.25,-3.75,54.04,-5069.0
-21.75,-3.75,51.980003,-5047.5
-21.25,-3.75,49.84,-5171.0
-20.75,-3.75,47.4,-5059.0
-20.25,-3.75,44.43,-5167.0
-19.75,-3.75,41.324997,-4952.0
-19.25,-3.75,38.440002,-4806.0
-18.75,-3.75,36.395,-4663.5
-18.25,-3.75,34.18,-4566.0
-17.75,-3.75,31.73,-4624.0
-17.25,-3.75,29.14,-4497.0
-16.75,-3.75,26.355,-4420.5
-16.25,-3.75,23.665,-4180.5
-15.75,-3.75,21.27,-3946.5
-15.25,-3.75,18.645,-3989.5
-14.75,-3.75,15.275,-3844.0
-14.25,-3.75,12.610001,-3793.0
-13.75,-3.75,9.98,-3437.0
-13.25,-3.75,7.42,-3377.0
-12.75,-3.75,4.86,-3056.0
-12.25,-3.75,2.05,-2717.5
-11.75,-3.75,1.06,-3209.0
-11.25,-3.75,5.14,-3454.0
-10.75,-3.75,8.755,-3752.0
-10.25,-3.75,11.69,-3835.0
-9.75,-3.75,14.725,-3852.0
-9.25,-3.75,17.74,-3881.0
-8.75,-3.75,20.4,-3928.0
-8.25,-3.75,22.65,-4072.0
-7.75,-3.75,24.5,-4217.5
-7.25,-3.75,26.435001,-4477.0
-6.75,-3.75,28.785,-4428.5
-6.25,-3.75,31.015,-4331.5
-5.75,-3.75,32.760002,-4316.5
-5.25,-3.75,35.39,-4551.5
-4.75,-3.75,37.965,-4573.0
-4.25,-3.75,40.33,-4670.0
-3.75,-3.75,42.989998,-4730.0
-3.25,-3.75,45.84,-4806.0
-2.75,-3.75,48.67,-4534.0
-2.25,-3.75,51.52,-4646.0
-1.75,-3.75,53.93,-4537.5
-1.25,-3.75,57.44,-4466.0
-0.75,-3.75,63.01,-4400.0
-0.25,-3.75,68.09,-4268.0
-24.75,-3.25,70.55,-5516.0
-24.25,-3.25,68.605,-5350.5
-23.75,-3.25,64.915,-5084.0
-23.25,-3.25,60.805,-5055.0
-22.75,-3.25,56.215,-5209.5
-22.25,-3.25,53.379997,-5267.5
-21.75,-3.25,51.32,-5181.5
-21.25,-3.25,48.895,-5201.0
-20.75,-3.25,45.96,-5227.0
-20.25,-3.25,43.335,-5102.0
-19.75,-3.25,40.395,-5092.0
-19.25,-3.25,37.785,-4912.5
-18.75,-3.25,35.6,-4826.5
-18.25,-3.25,33.184998,-4662.5
-17.75,-3.25,30.439999,-4622.5
-17.25,-3.25,28.105,-4483.0
-16.75,-3.25,25.575,-4365.0
-16.25,-3.25,22.73,-4379.5
-15.75,-3.25,20.494999,-4227.0
-15.25,-3.25,18.14,-4229.0
-14.75,-3.25,15.52,-3959.0
-14.25,-3.25,12.88,-3918.0
-13.75,-3.25,10.0,-3619.5
-13.25,-3.25,6.745,-3904.0
-12.75,-3.25,4.3050003,-3457.0
-12.25,-3.25,1.485,-3112.5
-11.75,-3.25,2.13,-3056.0
-11.25,-3.25,5.895,-3345.0
-10.75,-3.25,9.585,-3666.5
-10.25,-3.25,12.5,-3958.0
-9.75,-3.25,15.639999,-3934.5
-9.25,-3.25,18.64,-3939.5
-8.75,-3.25,21.07,-4161.5
-8.25,-3.25,23.31,-4325.5
-7.75,-3.25,25.49,-4220.0
-7.25,-3.25,27.630001,-4245.0
-6.75,-3.25,29.735,-4273.5
-6.25,-3.25,32.010002,-4491.5
-5.75,-3.25,34.16,-4577.0
-5.25,-3.25,36.525,-4610.0
-4.75,-3.25,38.47,-4666.0
-4.25,-3.25,40.71,-4674.0
-3.75,-3.25,43.86,-4724.0
-3.25,-3.25,46.645,-4795.5
-2.75,-3.25,49.17,-4733.5
-2.25,-3.25,52.265,-4696.5
-1.75,-3.25,55.45,-4578.0
-1.25,-3.25,60.96,-4469.0
-0.75,-3.25,66.6,-4498.0
-0.25,-3.25,69.305,-4394.0
-24.75,-2.75,69.91,-5389.5
-24.25,-2.75,67.055,-5266.0
-23.75,-2.75,62.5,-5478.0
-23.25,-2.75,58.575,-5485.0
-22.75,-2.75,55.51,-5378.0
-22.25,-2.75,52.84,-5385.0
-21.75,-2.75,50.54,-5491.0
-21.25,-2.75,47.985,-5510.5
-20.75,-2.75,45.16,-5177.0
-20.25,-2.75,42.565002,-5081.0
-19.75,-2.75,39.56,-4844.0
-19.25,-2.75,36.94,-4923.0
-18.75,-2.75,34.885002,-4771.0
-18.25,-2.75,32.69,-4697.0
-17.75,-2.75,30.22,-4716.0
-17.25,-2.75,27.59,-4375.0
-16.75,-2.75,24.56,-4427.0
-16.25,-2.75,21.84,-4276.5
-15.75,-2.75,19.465,-4144.0
-15.25,-2.75,16.805,-4148.5
-14.75,-2.75,13.97,-4030.5
-14.25,-2.75,11.57,-3716.0
-13.75,-2.75,9.46,-3530.0
-13.25,-2.75,6.98,-3452.0
-12.75,-2.75,4.54,-3106.0
-12.25,-2.75,2.07,-2946.0
-11.75,-2.75,1.03,-3067.0
-11.25,-2.75,5.7349997,-3543.5
-10.75,-2.75,10.719999,-3904.5
-10.25,-2.75,13.28,-3885.0
-9.75,-2.75,15.75,-3960.0
-9.25,-2.75,18.385,-4182.5
-8.75,-2.75,21.11,-4251.0
-8.25,-2.75,23.75,-4252.0
-7.75,-2.75,26.05,-4360.5
-7.25,-2.75,27.915,-4504.5
-6.75,-2.75,30.335,-4482.0
-6.25,-2.75,32.495,-4557.0
-5.75,-2.75,34.54,-4736.0
-5.25,-2.75,37.25,-4838.5
-4.75,-2.75,39.69,-4732.0
-4.25,-2.75,42.265,-4791.0
-3.75,-2.75,45.27,-4758.5
-3.25,-2.75,48.135,-4812.5
-2.75,-2.75,50.93,-4781.5
-2.25,-2.75,53.73,-4821.5
-1.75,-2.75,57.155,-4786.5
-1.25,-2.75,62.33,-4809.0
-0.75,-2.75,67.53,-4743.5
-0.25,-2.75,69.955,-4516.0
-24.75,-2.25,57.355003,-5139.0
-24.25,-2.25,51.715,-4779.0
-23.75,-2.25,49.585,-4677.5
-23.25,-2.25,48.07,-4824.0
-22.75,-2.25,41.705,-5069.5
-22.25,-2.25,38.635002,-4804.5
-21.75,-2.25,36.824997,-4807.5
-21.25,-2.25,34.71,-4674.0
-20.75,-2.25,32.78,-5065.0
-20.25,-2.25,32.465,-4946.0
-19.75,-2.25,30.465,-5128.5
-19.25,-2.25,31.84,-4548.0
-18.75,-2.25,33.48,-5051.0
-18.25,-2.25,31.23,-4569.0
-17.75,-2.25,29.14,-4381.0
-17.25,-2.25,26.6,-4713.0
-16.75,-2.25,24.085,-4231.0
-16.25,-2.25,21.455,-4065.5
-15.75,-2.25,18.98,-3890.0
-15.25,-2.25,16.135,-3922.0
-14.75,-2.25,13.495001,-3919.5
-14.25,-2.25,10.735001,-3637.5
-13.75,-2.25,7.825,-3555.0
-13.25,-2.25,5.06,-3120.0
-12.75,-2.25,3.3000002,-3239.5
-12.25,-2.25,1.175,-3542.0
-11.75,-2.25,2.045,-3291.0
-11.25,-2.25,6.5299997,-3311.5
-10.75,-2.25,10.64,-3778.0
-10.25,-2.25,13.385,-3941.5
-9.75,-2.25,15.98,-3996.0
-9.25,-2.25,18.41,-4160.0
-8.75,-2.25,20.73,-4141.5
-8.25,-2.25,23.205,-4372.0
-7.75,-2.25,25.71,-4446.0
-7.25,-2.25,28.06,-4564.0
-6.75,-2.25,30.84,-4685.5
-6.25,-2.25,33.4,-4771.0
-5.75,-2.25,35.77,-4812.5
-5.25,-2.25,38.305,-4892.0
-4.75,-2.25,40.435,-4890.0
-4.25,-2.25,42.98,-4956.0
-3.75,-2.25,46.010002,-4937.0
-3.25,-2.25,49.0,-4922.5
-2.75,-2.25,51.535,-4924.5
-2.25,-2.25,54.645,-4928.5
-1.75,-2.25,59.915,-4811.0
-1.25,-2.25,65.19,-4871.0
-0.75,-2.25,68.76,-4690.0
-0.25,-2.25,70.94,-4654.5
-24.75,-1.75,49.45,-4728.0
-24.25,-1.75,47.63,-4713.0
-23.75,-1.75,44.98,-4652.5
-23.25,-1.75,42.38,-4748.0
-22.75,-1.75,39.415,-4836.5
-22.25,-1.75,36.735,-4449.0
-21.75,-1.75,34.675003,-4657.0
-21.25,-1.75,32.54,-4682.0
-20.75,-1.75,30.23,-4672.0
-20.25,-1.75,27.63,-4529.0
-19.75,-1.75,24.904999,-4334.0
-19.25,-1.75,22.165,-4214.5
-18.75,-1.75,19.95,-4084.0
-18.25,-1.75,17.8,-4162.5
-17.75,-1.75,15.52,-3965.5
-17.25,-1.75,13.495,-3906.5
-16.75,-1.75,20.33,-4231.0
-16.25,-1.75,19.88,-4312.0
-15.75,-1.75,17.45,-4303.0
-15.25,-1.75,14.895,-3930.0
-14.75,-1.75,12.355,-3909.5
-14.25,-1.75,9.78,-3707.0
-13.75,-1.75,6.0,-3447.5
-13.25,-1.75,2.45,-3053.0
-12.75,-1.75,0.655,-2916.5
-12.25,-1.75,2.89,-3379.0
-11.75,-1.75,5.3900003,-3557.5
-11.25,-1.75,8.525,-3752.0
-10.75,-1.75,11.79,-3945.0
-10.25,-1.75,14.31,-3923.0
-9.75,-1.75,16.86,-4152.0
-9.25,-1.75,19.05,-4322.0
-8.75,-1.75,21.24,-4165.0
-8.25,-1.75,23.86,-4342.0
-7.75,-1.75,26.55,-4433.5
-7.25,-1.75,28.86,-4684.0
-6.75,-1.75,31.175,-4727.0
-6.25,-1.75,33.5,-4997.0
-5.75,-1.75,35.84,-4954.0
-5.25,-1.75,38.28,-5043.0
-4.75,-1.75,41.03,-5039.0
-4.25,-1.75,44.15,-4957.5
-3.75,-1.75,47.63,-5028.0
-3.25,-1.75,50.455,-4981.0
-2.75,-1.75,53.29,-5000.0
-2.25,-1.75,56.57,-4963.0
-1.75,-1.75,61.715,-4883.5
-1.25,-1.75,67.57,-4664.0
-0.75,-1.75,70.28,-4722.0
-0.25,-1.75,72.265,-4692.0
-24.75,-1.25,20.115,-4616.0
-24.25,-1.25,25.34,-4590.5
-23.75,-1.25,30.535,-4524.5
-23.25,-1.25,31.165,-4682.0
-22.75,-1.25,31.455,-4428.5
-22.25,-1.25,31.59,-5176.0
-21.75,-1.25,31.16,-5297.0
-21.25,-1.25,29.97,-4437.5
-20.75,-1.25,27.54,-4542.0
-20.25,-1.25,25.405,-4542.5
-19.75,-1.25,23.32,-4531.0
-19.25,-1.25,20.835,-4356.0
-18.75,-1.25,18.32,-4149.0
-18.25,-1.25,15.375,-3981.0
-17.75,-1.25,12.475,-3813.5
-17.25,-1.25,9.77,-3479.0
-16.75,-1.25,7.355,-3596.5
-16.25,-1.25,4.08,-3339.5
-15.75,-1.25,1.53,-3261.5
-15.25,-1.25,2.745,-3694.0
-14.75,-1.25,5.09,-3825.5
-14.25,-1.25,7.365,-3889.0
-13.75,-1.25,5.2,-3554.0
-13.25,-1.25,1.97,-3195.0
-12.75,-1.25,1.37,-3280.0
-12.25,-1.25,4.115,-3307.5
-11.75,-1.25,7.05,-3703.0
-11.25,-1.25,10.110001,-3939.5
-10.75,-1.25,12.96,-3958.0
-10.25,-1.25,15.37,-4033.0
-9.75,-1.25,17.83,-4206.0
-9.25,-1.25,20.21,-4610.5
-8.75,-1.25,22.564999,-4354.0
-8.25,-1.25,25.165,-4532.0
-7.75,-1.25,27.585,-4589.0
-7.25,-1.25,29.855,-4755.5
-6.75,-1.25,32.16,-4724.5
-6.25,-1.25,34.489998,-4915.5
-5.75,-1.25,36.79,-4998.0
-5.25,-1.25,39.085,-5067.5
-4.75,-1.25,41.265,-5051.0
-4.25,-1.25,43.54,-5009.0
-3.75,-1.25,46.38,-5116.0
-3.25,-1.25,49.120003,-5045.0
-2.75,-1.25,52.54,-5033.5
-2.25,-1.25,56.855,-4972.5
-1.75,-1.25,64.045,-4937.0
-1.25,-1.25,68.604996,-4739.0
-0.75,-1.25,70.81,-4711.0
-0.25,-1.25,73.22,-4669.5
-24.75,-0.75,0.93,-3031.0
-24.25,-0.75,2.7800002,-3413.0
-23.75,-0.75,6.09,-3642.5
-23.25,-0.75,8.29,-3383.5
-22.75,-0.75,11.215,-3847.0
-22.25,-0.75,13.51,-3897.5
-21.75,-0.75,15.945,-3977.5
-21.25,-0.75,13.905,-4952.0
-20.75,-0.75,16.575,-5383.5
-20.25,-0.75,17.985,-5161.5
-19.75,-0.75,19.19,-4630.5
-19.25,-0.75,18.195,-4449.5
-18.75,-0.75,15.87,-4282.0
-18.25,-0.75,13.385,-3955.5
-17.75,-0.75,10.635,-3855.5
-17.25,-0.75,7.8,-3760.0
-16.75,-0.75,4.85,-3308.0
-16.25,-0.75,1.71,-2867.0
-15.75,-0.75,1.14,-2865.0
-15.25,-0.75,3.875,-3410.5
-14.75,-0.75,6.69,-3637.0
-14.25,-0.75,9.49,-3719.0
-13.75,-0.75,11.55,-3740.5
-13.25,-0.75,13.74,-4246.5
-12.75,-0.75,14.785,-3826.5
-12.25,-0.75,6.555,-3784.0
-11.75,-0.75,9.02,-3695.0
-11.25,-0.75,11.57,-4037.0
-10.75,-0.75,13.77,-3935.5
-10.25,-0.75,15.915,-4157.0
-9.75,-0.75,18.625,-4249.0
-9.25,-0.75,21.49,-4633.0
-8.75,-0.75,23.99,-4363.0
-8.25,-0.75,26.220001,-4471.5
-7.75,-0.75,28.625,-4675.5
-7.25,-0.75,30.720001,-4800.5
-6.75,-0.75,33.07,-4836.5
-6.25,-0.75,35.485,-4915.0
-5.75,-0.75,37.47,-4884.0
-5.25,-0.75,40.105003,-5084.0
-4.75,-0.75,42.62,-5169.0
-4.25,-0.75,45.085,-5118.0
-3.75,-0.75,47.605,-5122.0
-3.25,-0.75,50.48,-5109.0
-2.75,-0.75,53.625,-4990.5
-2.25,-0.75,56.525,-4951.0
-1.75,-0.75,60.144997,-5004.5
-1.25,-0.75,64.45,-4929.5
-0.75,-0.75,70.975006,-4876.5
-0.25,-0.75,74.065,-4860.5
-24.75,-0.25,0.8,-3056.5
-24.25,-0.25,3.13,-3115.5
-23.75,-0.25,6.455,-3659.0
-23.25,-0.25,9.45,-3763.5
-22.75,-0.25,12.139999,-4057.0
-22.25,-0.25,14.855,-4304.0
-21.75,-0.25,17.59,-4634.0
-21.25,-0.25,20.24,-3934.5
-20.75,-0.25,22.57,-3715.0
-20.25,-0.25,23.775,-3984.0
-19.75,-0.25,25.275002,-3786.0
-19.25,-0.25,15.1,-4190.0
-18.75,-0.25,13.18,-4402.0
-18.25,-0.25,12.215,-4835.0
-17.75,-0.25,11.059999,-4258.0
-17.25,-0.25,6.795,-4105.0
-16.75,-0.25,2.68,-3320.5
-16.25,-0.25,0.79499996,-3210.0
-15.75,-0.25,3.44,-3316.5
-15.25,-0.25,5.78,-3411.0
-14.75,-0.25,9.115,-3927.0
-14.25,-0.25,11.29,-3903.0
-13.75,-0.25,13.26,-3952.0
-13.25,-0.25,15.64,-4016.0
-12.75,-0.25,17.87,-4174.5
-12.25,-0.25,20.275,-4246.5
-11.75,-0.25,22.35,-4363.0
-11.25,-0.25,24.52,-4502.0
-10.75,-0.25,21.439999,-4443.0
-10.25,-0.25,17.76,-4405.5
-9.75,-0.25,19.975,-4432.5
-9.25,-0.25,22.49,-4849.0
-8.75,-0.25,24.4,-4597.0
-8.25,-0.25,27.0,-4921.0
-7.75,-0.25,29.630001,-5100.0
-7.25,-0.25,31.96,-4864.0
-6.75,-0.25,34.36,-5064.0
-6.25,-0.25,36.655,-4964.0
-5.75,-0.25,38.965,-5027.0
-5.25,-0.25,41.34,-5123.0
-4.75,-0.25,43.78,-5131.5
-4.25,-0.25,46.27,-5130.0
-3.75,-0.25,49.0,-5137.0
-3.25,-0.25,51.82,-5124.0
-2.75,-0.25,54.44,-5069.5
-2.25,-0.25,57.67,-5074.0
-1.75,-0.25,60.945,-5029.0
-1.25,-0.25,63.72,-4984.0
-0.75,-0.25,66.619995,-4964.0
-0.25,-0.25,69.015,-4927.0
